DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-04-08,12:22,MANHATTAN,10018,40.754044,-73.990074,"(40.754044, -73.990074)",,,242       WEST 38 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111947,Van,Box Truck,,,
2019-04-08,12:25,MANHATTAN,10003,40.73059,-73.99242,"(40.73059, -73.99242)",EAST 8 STREET                   ,BROADWAY,,1,0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4111605,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,12:30,BROOKLYN,11222,40.719475,-73.940445,"(40.719475, -73.940445)",,,260       RICHARDSON STREET             ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4111488,Sedan,Sedan,,,
2019-04-08,12:30,BROOKLYN,11226,40.64393,-73.94983,"(40.64393, -73.94983)",,,250       EAST 29 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4112804,Station Wagon/Sport Utility Vehicle,Bus,,,
2019-04-08,12:30,MANHATTAN,10001,40.74669,-73.992096,"(40.74669, -73.992096)",,,156       WEST 28 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111372,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-04-08,12:30,MANHATTAN,10010,40.740788,-73.98382,"(40.740788, -73.98382)",LEXINGTON AVENUE                ,EAST 25 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4111418,Taxi,Bike,,,
2019-04-08,12:30,QUEENS,11378,40.72316,-73.90783,"(40.72316, -73.90783)",,,59-16     MASPETH AVENUE                ,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,Unspecified,Unspecified,,4111510,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
2019-04-08,12:30,QUEENS,11414,40.673805,-73.85719,"(40.673805, -73.85719)",,,133-40    79 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4111371,Sedan,,,,
2019-04-08,12:30,QUEENS,11415,40.713913,-73.83009,"(40.713913, -73.83009)",80 ROAD                         ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111923,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,12:30,QUEENS,11434,40.683777,-73.76975,"(40.683777, -73.76975)",MERRICK BOULEVARD               ,BAISLEY BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,4111150,Sedan,Tractor Truck Diesel,,,
2019-04-08,12:30,,,40.694557,-73.94325,"(40.694557, -73.94325)",THROOP AVENUE                   ,,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4111403,Sedan,Motorcycle,,,
2019-04-08,12:35,BRONX,10468,40.871765,-73.891,"(40.871765, -73.891)",JEROME AVENUE                   ,MINERVA PLACE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,4112020,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-08,12:35,,,40.820827,-73.950836,"(40.820827, -73.950836)",WEST 138 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111524,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,12:39,QUEENS,11362,40.769352,-73.732086,"(40.769352, -73.732086)",LITTLE NECK PARKWAY             ,IOWA ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4111104,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,12:40,BRONX,10475,40.883465,-73.830185,"(40.883465, -73.830185)",,,2222      HOLLERS AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111686,Sedan,,,,
2019-04-08,12:40,BROOKLYN,11230,40.617794,-73.96,"(40.617794, -73.96)",ELM AVENUE                      ,EAST 15 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111132,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,12:40,,,40.771347,-73.92285,"(40.771347, -73.92285)",ASTORIA BOULEVARD               ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4111402,Sedan,Taxi,,,
2019-04-08,12:45,MANHATTAN,10004,40.70148,-74.01255,"(40.70148, -74.01255)",WHITEHALL STREET                ,SOUTH STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4111486,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,12:49,QUEENS,11423,40.712864,-73.768005,"(40.712864, -73.768005)",JAMAICA AVENUE                  ,192 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4111134,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,12:56,,,,,,PLATINUM AVENUE                 ,Ring rd,,2,0,0,0,0,0,2,0,Traffic Control Device Improper/Non-Working,Traffic Control Device Improper/Non-Working,Unspecified,,,4111145,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-04-08,12:58,BRONX,10451,40.82721,-73.9207,"(40.82721, -73.9207)",SHERIDAN AVENUE                 ,EAST 162 STREET,,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,,,,4111146,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,13:00,BROOKLYN,11209,40.623463,-74.03107,"(40.623463, -74.03107)",86 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111144,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,13:00,BROOKLYN,11230,40.624977,-73.96326,"(40.624977, -73.96326)",AVENUE J                        ,EAST 13 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111131,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,13:00,BROOKLYN,11234,40.607876,-73.92554,"(40.607876, -73.92554)",RYDER STREET                    ,AVENUE U,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4111162,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,13:00,STATEN ISLAND,10301,40.637943,-74.081245,"(40.637943, -74.081245)",,,71        CORSON AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4111491,Sedan,,,,
2019-04-08,13:05,BROOKLYN,11220,40.642548,-74.016655,"(40.642548, -74.016655)",57 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111225,Sedan,Box Truck,,,
2019-04-08,13:05,QUEENS,11374,40.73611,-73.85639,"(40.73611, -73.85639)",HORACE HARDING EXPRESSWAY       ,102 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4111183,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,13:09,MANHATTAN,10013,40.725674,-74.00578,"(40.725674, -74.00578)",VARICK STREET                   ,SPRING STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111474,Sedan,Sedan,,,
2019-04-08,13:09,MANHATTAN,10025,40.80692,-73.96539,"(40.80692, -73.96539)",,,614       WEST 114 STREET               ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4111554,Pick-up Truck,Sedan,,,
2019-04-08,13:10,BRONX,10453,40.856407,-73.90509,"(40.856407, -73.90509)",CLINTON PLACE                   ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111184,Station Wagon/Sport Utility Vehicle,AMBU,,,
2019-04-08,13:10,BRONX,10468,,,,EAST BEDFORD PARK BOULEVARD     ,VILLA AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4111428,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,13:11,BRONX,10451,40.825455,-73.91317,"(40.825455, -73.91317)",EAST 163 STREET                 ,MELROSE AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4111364,Station Wagon/Sport Utility Vehicle,scoot,,,
2019-04-08,13:15,MANHATTAN,10036,40.757004,-73.98254,"(40.757004, -73.98254)",,,1166      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111462,Box Truck,Box Truck,,,
2019-04-08,13:20,,,40.837894,-73.88138,"(40.837894, -73.88138)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4111516,Tractor Truck Diesel,Tractor Truck Diesel,,,
2019-04-08,13:20,,,,,,PARK AVENUE                     ,EAST 113 STREET,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,4111493,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,13:21,BROOKLYN,11201,40.702564,-73.99175,"(40.702564, -73.99175)",FRONT STREET                    ,YORK STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111419,Bus,Sedan,,,
2019-04-08,13:25,MANHATTAN,10036,40.76145,-73.99581,"(40.76145, -73.99581)",,,522       WEST 44 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111459,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,13:30,MANHATTAN,10012,40.730827,-74.00092,"(40.730827, -74.00092)",,,135       WEST 3 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111161,Taxi,Sedan,,,
2019-04-08,13:30,QUEENS,11435,40.690865,-73.80253,"(40.690865, -73.80253)",LAKEWOOD AVENUE                 ,PRINCETON STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4111193,Tanker,Sedan,,,
2019-04-08,13:30,,,,,,CROSS BAY BOULEVARD             ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111652,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,13:30,,,40.85132,-73.90842,"(40.85132, -73.90842)",EAST TREMONT AVENUE             ,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4111196,Flat Bed,Sedan,,,
2019-04-08,13:31,MANHATTAN,10028,40.780678,-73.95894,"(40.780678, -73.95894)",,,1167      MADISON AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111447,Sedan,Pick-up Truck,,,
2019-04-08,13:33,BRONX,10466,40.89725,-73.855255,"(40.89725, -73.855255)",EAST 237 STREET                 ,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111688,Pick-up Truck,Sedan,,,
2019-04-08,13:50,BROOKLYN,11249,40.70166,-73.961464,"(40.70166, -73.961464)",WILLIAMSBURG STREET WEST        ,WYTHE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111355,Sedan,Sedan,,,
2019-04-08,13:54,BRONX,10451,40.81667,-73.91997,"(40.81667, -73.91997)",,,349       EAST 149 STREET               ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4112231,Sedan,,,,
2019-04-08,13:55,BROOKLYN,11218,40.639687,-73.97992,"(40.639687, -73.97992)",15 AVENUE                       ,DAHILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112771,Station Wagon/Sport Utility Vehicle,Stake or Rack,,,
2019-04-08,13:55,QUEENS,11365,40.732407,-73.793465,"(40.732407, -73.793465)",,,69-15     UTOPIA PARKWAY                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111241,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,13:56,QUEENS,11691,40.60877,-73.757805,"(40.60877, -73.757805)",GIPSON STREET                   ,NAMEOKE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111885,Sedan,Sedan,,,
2019-04-08,14:00,BRONX,10467,40.880466,-73.88384,"(40.880466, -73.88384)",EAST MOSHOLU PARKWAY NORTH      ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4111450,Pick-up Truck,,,,
2019-04-08,14:00,BROOKLYN,11235,40.5909,-73.932304,"(40.5909, -73.932304)",,,2591      KNAPP STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111378,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:00,QUEENS,11004,40.738754,-73.7108,"(40.738754, -73.7108)",258 STREET                      ,83 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111137,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:00,,,,,,175-52                          ,148 ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111247,Pick-up Truck,,,,
2019-04-08,14:00,,,40.695908,-73.98322,"(40.695908, -73.98322)",GOLD STREET                     ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4111420,Sedan,Box Truck,,,
2019-04-08,14:00,,,40.71445,-73.9306,"(40.71445, -73.9306)",METROPOLITAN AVENUE             ,GRAND STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4111357,Station Wagon/Sport Utility Vehicle,Carry All,,,
2019-04-08,14:00,,,40.845303,-73.847115,"(40.845303, -73.847115)",WILLIAMSBRIDGE ROAD             ,POPLAR STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111908,Sedan,Sedan,,,
2019-04-08,14:00,,,40.781677,-73.83871,"(40.781677, -73.83871)",130 STREET                      ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4111326,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:03,MANHATTAN,10036,40.759274,-73.994675,"(40.759274, -73.994675)",,,460       WEST 42 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4112111,Van,Van,,,
2019-04-08,14:03,,,40.651054,-74.01112,"(40.651054, -74.01112)",,,3 AVENUE                                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111226,Station Wagon/Sport Utility Vehicle,van,,,
2019-04-08,14:10,BRONX,10452,40.843365,-73.91545,"(40.843365, -73.91545)",JEROME AVENUE                   ,GOBLE PLACE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4111504,Sedan,Motorcycle,,,
2019-04-08,14:10,,,40.852806,-73.90477,"(40.852806, -73.90477)",EAST BURNSIDE AVENUE            ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4111192,Bus,Sedan,,,
2019-04-08,14:14,MANHATTAN,10013,40.725025,-74.005905,"(40.725025, -74.005905)",DOMINICK STREET                 ,VARICK STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111475,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:14,QUEENS,11367,40.72002,-73.81834,"(40.72002, -73.81834)",MAIN STREET                     ,78 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111395,Sedan,Pick-up Truck,,,
2019-04-08,14:15,BRONX,10468,,,,,,111       Father Zeiser pl              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111456,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:15,QUEENS,11354,40.764385,-73.82557,"(40.764385, -73.82557)",,,141-10    NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111330,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:15,QUEENS,11373,40.74315,-73.883354,"(40.74315, -73.883354)",,,81-17     BROADWAY                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111211,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:15,,,40.65864,-73.90304,"(40.65864, -73.90304)",LOTT AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111272,Sedan,Sedan,,,
2019-04-08,14:15,,,40.858162,-73.91699,"(40.858162, -73.91699)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111267,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:16,BROOKLYN,11233,40.6811,-73.93638,"(40.6811, -73.93638)",,,172       DECATUR STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111547,Sedan,Sedan,,,
2019-04-08,14:19,STATEN ISLAND,10312,40.552124,-74.17258,"(40.552124, -74.17258)",GENESEE AVENUE                  ,POMPEY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111164,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:30,BRONX,10471,40.90686,-73.904106,"(40.90686, -73.904106)",WEST 259 STREET                 ,RIVERDALE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111938,Convertible,Pick-up Truck,,,
2019-04-08,14:30,BROOKLYN,11219,40.636494,-73.98701,"(40.636494, -73.98701)",14 AVENUE                       ,44 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112860,Station Wagon/Sport Utility Vehicle,Carry All,,,
2019-04-08,14:30,QUEENS,11428,40.715343,-73.74845,"(40.715343, -73.74845)",JAMAICA AVENUE                  ,HOLLIS COURT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111233,Sedan,,,,
2019-04-08,14:30,,,40.65021,-74.01577,"(40.65021, -74.01577)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111234,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:30,,,,,,LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111538,Sedan,Concrete Mixer,,,
2019-04-08,14:34,,,40.69212,-73.98435,"(40.69212, -73.98435)",DUFFIELD STREET                 ,,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,4111826,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-08,14:35,BRONX,10465,40.816113,-73.813995,"(40.816113, -73.813995)",,,192       HOLLYWOOD AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111347,Sedan,Sedan,,,
2019-04-08,14:35,BROOKLYN,11204,40.62866,-73.987976,"(40.62866, -73.987976)",,,5319      16 AVENUE                     ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4112837,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:36,MANHATTAN,10035,40.8076,-73.93719,"(40.8076, -73.93719)",EAST 129 STREET                 ,PARK AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4112040,Sedan,Sedan,,,
2019-04-08,14:40,BROOKLYN,11207,40.680286,-73.8904,"(40.680286, -73.8904)",,,50        SCHENCK AVENUE                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111189,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:40,,,40.740707,-73.813095,"(40.740707, -73.813095)",155 STREET                      ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4111331,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:40,,,40.58313,-73.9654,"(40.58313, -73.9654)",SHORE PARKWAY                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111405,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,14:40,,,40.67021,-73.898346,"(40.67021, -73.898346)",ALABAMA AVENUE                  ,,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4111195,Pick-up Truck,Sedan,,,
2019-04-08,14:43,,,40.584908,-73.94526,"(40.584908, -73.94526)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4111374,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:45,BROOKLYN,11220,40.640842,-74.01843,"(40.640842, -74.01843)",60 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111237,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:45,BROOKLYN,11223,40.597538,-73.968254,"(40.597538, -73.968254)",,,427       AVENUE U                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111375,Sedan,Box Truck,,,
2019-04-08,14:45,BROOKLYN,11226,40.650806,-73.94958,"(40.650806, -73.94958)",NOSTRAND AVENUE                 ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111523,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:45,QUEENS,11421,40.691685,-73.85373,"(40.691685, -73.85373)",,,90-19     88 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112021,Sedan,Bus,,,
2019-04-08,14:50,BRONX,10464,40.84952,-73.78735,"(40.84952, -73.78735)",,,394       CITY ISLAND AVENUE            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4111354,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,14:50,BROOKLYN,11206,40.696815,-73.936615,"(40.696815, -73.936615)",,,1102      MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111630,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:50,BROOKLYN,11229,40.609333,-73.948425,"(40.609333, -73.948425)",QUENTIN ROAD                    ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112529,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:50,MANHATTAN,10016,40.743473,-73.97677,"(40.743473, -73.97677)",2 AVENUE                        ,EAST 32 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4111294,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,14:50,,,40.577953,-74.134964,"(40.577953, -74.134964)",TERRACE COURT                   ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Following Too Closely,,,,4111727,Station Wagon/Sport Utility Vehicle,Bus,,,
2019-04-08,14:55,BROOKLYN,11225,40.663334,-73.960236,"(40.663334, -73.960236)",,,57        EMPIRE BOULEVARD              ,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,,,,4112253,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,14:58,BRONX,10460,40.839985,-73.877426,"(40.839985, -73.877426)",EAST TREMONT AVENUE             ,DEVOE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4111508,Station Wagon/Sport Utility Vehicle,Tractor Truck Gasoline,,,
2019-04-08,15:00,BRONX,10456,40.83315,-73.90478,"(40.83315, -73.90478)",,,3603      3 AVENUE                      ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111365,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,15:00,BRONX,10458,40.868317,-73.88189,"(40.868317, -73.88189)",WEBSTER AVENUE                  ,EAST 201 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4111434,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,15:00,QUEENS,11432,40.7195,-73.78977,"(40.7195, -73.78977)",GRAND CENTRAL PARKWAY           ,EDGERTON ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4111246,Sedan,Sedan,Sedan,,
2019-04-08,15:00,STATEN ISLAND,10310,40.636955,-74.11755,"(40.636955, -74.11755)",BROADWAY                        ,HENDERSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4112603,Sedan,,,,
2019-04-08,15:00,,,40.781292,-73.81421,"(40.781292, -73.81421)",150 STREET                      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111323,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,15:00,BRONX,10472,40.828976,-73.87641,"(40.828976, -73.87641)",WESTCHESTER AVENUE              ,MANOR AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,,,4112153,Sedan,Pick-up Truck,Pick-up Truck,,
2019-04-08,15:00,QUEENS,11368,40.755337,-73.843254,"(40.755337, -73.843254)",ROOSEVELT AVENUE                ,126 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111215,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-08,15:05,QUEENS,11420,40.675003,-73.82435,"(40.675003, -73.82435)",114 PLACE                       ,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111624,Sedan,Pick-up Truck,,,
2019-04-08,15:07,MANHATTAN,10032,40.842594,-73.93961,"(40.842594, -73.93961)",,,605       WEST 170 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4112778,Sedan,,,,
2019-04-08,15:07,QUEENS,11432,40.718445,-73.808624,"(40.718445, -73.808624)",PARSONS BOULEVARD               ,GOETHALS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111238,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,15:09,BROOKLYN,11219,40.633347,-73.99387,"(40.633347, -73.99387)",52 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112868,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,15:09,,,40.873695,-73.824394,"(40.873695, -73.824394)",COOP CITY BOULEVARD             ,BELLAMY LOOP,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111348,Convertible,,,,
2019-04-08,15:10,BRONX,10451,40.814373,-73.92371,"(40.814373, -73.92371)",,,291       EAST 143 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112241,Sedan,Bus,,,
2019-04-08,17:30,,,,,,,,85        EAST DRIVE                    ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4111263,Bike,,,,
